split,split_index,label,audio_rel_path,source_audio_path,speech_seconds,left_speech_seconds,right_speech_seconds,total_window_seconds
val,344,1,val/344.wav,datasets/audio_package_500/original_switch/hindi_english_train/orig_hindi_120_n4acc4gnqw0im1ww.wav,3.09,1.78,1.31,4.0
val,345,1,val/345.wav,datasets/audio_package_500/original_switch/hindi_english_train/orig_hindi_120_n4acc4gnqw0im1ww.wav,2.98,1.33,1.65,4.0
val,346,1,val/346.wav,datasets/audio_package_500/original_switch/hindi_english_train/orig_hindi_120_n4acc4gnqw0im1ww.wav,3.3600000000000003,1.78,1.58,4.0
val,347,1,val/347.wav,datasets/audio_package_500/original_switch/hindi_english_train/orig_hindi_120_n4acc4gnqw0im1ww.wav,3.06,1.54,1.52,4.0
val,348,1,val/348.wav,datasets/audio_package_500/original_switch/hindi_english_train/orig_hindi_120_n4acc4gnqw0im1ww.wav,3.1900000000000004,1.57,1.62,4.0
val,349,0,val/349.wav,datasets/audio_package_500/inserted_crossfade/inserted_001_000032_210_10987_210_4163_1_1529760555_4123902_123.wav,1.42,1.0,0.42,4.0
val,350,0,val/350.wav,datasets/audio_package_500/inserted_crossfade/inserted_001_000032_210_10987_210_4163_1_1529760555_4123902_123.wav,1.77,0.88,0.89,4.0
val,351,0,val/351.wav,datasets/audio_package_500/inserted_crossfade/inserted_002_000089_210_14056_210_4163_1_1530604483_7572827_495.wav,3.0,1.51,1.49,4.0
val,352,0,val/352.wav,datasets/audio_package_500/inserted_crossfade/inserted_003_000192_210_12868_210_6753_1_1530702479_3610564_275.wav,2.96,1.42,1.54,4.0
val,353,0,val/353.wav,datasets/audio_package_500/inserted_crossfade/inserted_004_000002_210_10987_210_4163_1_1529760555_4123902_102.wav,0.94,0.7,0.24,4.0
val,354,0,val/354.wav,datasets/audio_package_500/inserted_crossfade/inserted_005_000195_210_10987_210_4163_1_1529760555_4123902_373.wav,2.3099999999999996,1.15,1.16,4.0
val,355,0,val/355.wav,datasets/audio_package_500/inserted_crossfade/inserted_006_000137_210_14953_210_2151_1_1530701710_5616165_695.wav,2.7800000000000002,1.41,1.37,4.0
val,356,0,val/356.wav,datasets/audio_package_500/inserted_crossfade/inserted_007_000226_210_14928_210_5632_1_1530773461_4714000_134.wav,2.9,1.51,1.39,4.0
val,357,0,val/357.wav,datasets/audio_package_500/inserted_crossfade/inserted_007_000226_210_14928_210_5632_1_1530773461_4714000_134.wav,2.7199999999999998,1.34,1.38,4.0
val,358,0,val/358.wav,datasets/audio_package_500/inserted_crossfade/inserted_008_000147_210_10987_210_4163_1_1529760555_4123902_283.wav,2.9699999999999998,1.19,1.78,4.0
val,359,0,val/359.wav,datasets/audio_package_500/inserted_crossfade/inserted_009_000210_210_10987_210_4163_1_1529760555_4123902_386.wav,1.6099999999999999,0.82,0.79,4.0
val,360,0,val/360.wav,datasets/audio_package_500/inserted_crossfade/inserted_010_000376_210_10987_210_4163_1_1529760555_4123902_569.wav,2.77,1.46,1.31,4.0
val,361,0,val/361.wav,datasets/audio_package_500/inserted_crossfade/inserted_010_000376_210_10987_210_4163_1_1529760555_4123902_569.wav,2.5700000000000003,1.26,1.31,4.0
val,362,0,val/362.wav,datasets/audio_package_500/inserted_crossfade/inserted_012_000287_210_10987_210_4163_1_1529760555_4123902_475.wav,2.23,0.77,1.46,4.0
val,363,0,val/363.wav,datasets/audio_package_500/inserted_crossfade/inserted_012_000287_210_10987_210_4163_1_1529760555_4123902_475.wav,2.31,0.91,1.4,4.0
val,364,0,val/364.wav,datasets/audio_package_500/inserted_crossfade/inserted_012_000287_210_10987_210_4163_1_1529760555_4123902_475.wav,2.05,1.05,1.0,4.0
val,365,0,val/365.wav,datasets/audio_package_500/inserted_crossfade/inserted_012_000287_210_10987_210_4163_1_1529760555_4123902_475.wav,1.9700000000000002,1.11,0.86,4.0
val,366,0,val/366.wav,datasets/audio_package_500/inserted_crossfade/inserted_013_000356_210_25767_210_2161_1_1532307483_3867748_525.wav,2.3899999999999997,1.15,1.24,4.0
val,367,0,val/367.wav,datasets/audio_package_500/inserted_crossfade/inserted_013_000356_210_25767_210_2161_1_1532307483_3867748_525.wav,1.69,1.3,0.39,4.0
val,368,0,val/368.wav,datasets/audio_package_500/inserted_crossfade/inserted_014_000385_210_10987_210_4163_1_1529760555_4123902_408.wav,2.3200000000000003,1.09,1.23,4.0
val,369,0,val/369.wav,datasets/audio_package_500/inserted_crossfade/inserted_014_000385_210_10987_210_4163_1_1529760555_4123902_408.wav,1.9100000000000001,1.51,0.4,4.0
val,370,0,val/370.wav,datasets/audio_package_500/inserted_crossfade/inserted_015_000246_210_10987_210_4163_1_1529760555_4123902_280.wav,2.58,1.26,1.32,4.0
val,371,0,val/371.wav,datasets/audio_package_500/inserted_crossfade/inserted_015_000246_210_10987_210_4163_1_1529760555_4123902_280.wav,2.71,1.27,1.44,4.0
val,372,0,val/372.wav,datasets/audio_package_500/inserted_crossfade/inserted_016_000084_210_11305_210_1794_1_1529750428_7178148_552.wav,1.18,0.29,0.89,4.0
val,373,0,val/373.wav,datasets/audio_package_500/inserted_crossfade/inserted_016_000084_210_11305_210_1794_1_1529750428_7178148_552.wav,1.88,0.88,1.0,4.0
val,374,0,val/374.wav,datasets/audio_package_500/inserted_crossfade/inserted_017_000102_210_11305_210_1794_1_1529750428_7178148_822.wav,2.9699999999999998,1.69,1.28,4.0
val,375,0,val/375.wav,datasets/audio_package_500/inserted_crossfade/inserted_019_000113_210_14854_210_9261_1_1530751862_7649582_69.wav,2.65,1.19,1.46,4.0
val,376,0,val/376.wav,datasets/audio_package_500/inserted_crossfade/inserted_021_000305_210_10987_210_4163_1_1529760555_4123902_490.wav,2.21,1.03,1.18,4.0
val,377,0,val/377.wav,datasets/audio_package_500/inserted_crossfade/inserted_021_000305_210_10987_210_4163_1_1529760555_4123902_490.wav,1.23,0.81,0.42,4.0
val,378,0,val/378.wav,datasets/audio_package_500/inserted_crossfade/inserted_022_000393_210_2655_210_2087_1_1525688959_3897400_141.wav,2.87,1.33,1.54,4.0
val,379,0,val/379.wav,datasets/audio_package_500/inserted_crossfade/inserted_022_000393_210_2655_210_2087_1_1525688959_3897400_141.wav,2.99,1.62,1.37,4.0
val,380,0,val/380.wav,datasets/audio_package_500/inserted_crossfade/inserted_022_000393_210_2655_210_2087_1_1525688959_3897400_141.wav,2.72,1.79,0.93,4.0
val,381,0,val/381.wav,datasets/audio_package_500/inserted_crossfade/inserted_023_000281_210_10987_210_4163_1_1529760555_4123902_316.wav,1.75,0.63,1.12,4.0
val,382,0,val/382.wav,datasets/audio_package_500/inserted_crossfade/inserted_023_000281_210_10987_210_4163_1_1529760555_4123902_316.wav,2.06,0.77,1.29,4.0
val,383,0,val/383.wav,datasets/audio_package_500/inserted_crossfade/inserted_024_000032_210_13091_210_7925_1_1530609447_8987354_919.wav,2.52,1.5,1.02,4.0
val,384,0,val/384.wav,datasets/audio_package_500/inserted_crossfade/inserted_025_000162_210_14831_210_7927_1_1530700200_5583610_129.wav,2.57,1.43,1.14,4.0
val,385,0,val/385.wav,datasets/audio_package_500/inserted_crossfade/inserted_026_000398_210_2655_210_2087_1_1525688959_3897400_374.wav,1.7000000000000002,1.07,0.63,4.0
val,386,0,val/386.wav,datasets/audio_package_500/inserted_crossfade/inserted_026_000398_210_2655_210_2087_1_1525688959_3897400_374.wav,2.1900000000000004,1.12,1.07,4.0
val,387,0,val/387.wav,datasets/audio_package_500/inserted_crossfade/inserted_026_000398_210_2655_210_2087_1_1525688959_3897400_374.wav,1.42,1.18,0.24,4.0
val,388,0,val/388.wav,datasets/audio_package_500/inserted_crossfade/inserted_027_000028_210_11243_210_6400_1_1529733547_7157180_155.wav,1.9100000000000001,0.89,1.02,4.0
val,389,0,val/389.wav,datasets/audio_package_500/inserted_crossfade/inserted_028_000308_210_14250_210_3528_1_1530613698_3834730_63.wav,2.6799999999999997,1.17,1.51,4.0
val,390,0,val/390.wav,datasets/audio_package_500/inserted_crossfade/inserted_029_000240_210_10987_210_4163_1_1529760555_4123902_276.wav,2.4699999999999998,1.33,1.14,4.0
val,391,0,val/391.wav,datasets/audio_package_500/inserted_crossfade/inserted_030_000254_210_14058_210_4163_1_1530690953_6327180_714.wav,2.0,0.87,1.13,4.0
val,392,0,val/392.wav,datasets/audio_package_500/inserted_crossfade/inserted_031_000271_210_13118_210_7925_1_1530755612_7608297_1079.wav,1.15,0.54,0.61,4.0
val,393,0,val/393.wav,datasets/audio_package_500/inserted_crossfade/inserted_032_000084_210_14597_210_9261_1_1530668986_7263853_338.wav,1.9,1.19,0.71,4.0
val,394,0,val/394.wav,datasets/audio_package_500/inserted_crossfade/inserted_033_000409_210_10987_210_4163_1_1529760555_4123902_422.wav,1.5699999999999998,0.86,0.71,4.0
val,395,0,val/395.wav,datasets/audio_package_500/inserted_crossfade/inserted_034_000257_210_13091_210_7925_1_1530609447_8987354_928.wav,2.25,1.05,1.2,4.0
val,396,0,val/396.wav,datasets/audio_package_500/inserted_crossfade/inserted_034_000257_210_13091_210_7925_1_1530609447_8987354_928.wav,3.1,1.35,1.75,4.0
val,397,0,val/397.wav,datasets/audio_package_500/inserted_crossfade/inserted_035_000040_210_11243_210_6400_1_1529733547_7157180_295.wav,2.83,1.47,1.36,4.0
val,398,0,val/398.wav,datasets/audio_package_500/inserted_crossfade/inserted_036_000100_210_10987_210_4163_1_1529760555_4123902_172.wav,2.01,1.07,0.94,4.0
val,399,0,val/399.wav,datasets/audio_package_500/inserted_crossfade/inserted_037_000035_210_10987_210_4163_1_1529760555_4123902_128.wav,2.0100000000000002,1.36,0.65,4.0
val,400,0,val/400.wav,datasets/audio_package_500/inserted_crossfade/inserted_037_000035_210_10987_210_4163_1_1529760555_4123902_128.wav,1.9300000000000002,0.6,1.33,4.0
val,401,0,val/401.wav,datasets/audio_package_500/inserted_crossfade/inserted_038_000313_210_14410_210_7927_1_1530609728_6207925_484.wav,2.27,1.12,1.15,4.0
val,402,0,val/402.wav,datasets/audio_package_500/inserted_crossfade/inserted_038_000313_210_14410_210_7927_1_1530609728_6207925_484.wav,2.27,1.2,1.07,4.0
val,403,0,val/403.wav,datasets/audio_package_500/inserted_crossfade/inserted_039_000034_210_11243_210_6400_1_1529733547_7157180_251.wav,1.85,0.54,1.31,4.0
val,404,0,val/404.wav,datasets/audio_package_500/inserted_crossfade/inserted_040_000365_210_20120_210_6753_1_1531643035_5482859_119.wav,1.6999999999999997,1.13,0.57,4.0
val,405,0,val/405.wav,datasets/audio_package_500/inserted_crossfade/inserted_041_000121_210_12868_210_6753_1_1530702479_3610564_49.wav,1.98,1.12,0.86,4.0
val,406,0,val/406.wav,datasets/audio_package_500/inserted_crossfade/inserted_042_000204_210_10987_210_4163_1_1529760555_4123902_244.wav,1.6400000000000001,0.63,1.01,4.0
val,407,0,val/407.wav,datasets/audio_package_500/inserted_crossfade/inserted_042_000204_210_10987_210_4163_1_1529760555_4123902_244.wav,2.13,0.75,1.38,4.0
val,408,0,val/408.wav,datasets/audio_package_500/inserted_crossfade/inserted_043_000063_210_14072_210_5632_1_1530687092_5046021_455.wav,2.5,1.09,1.41,4.0
val,409,0,val/409.wav,datasets/audio_package_500/inserted_crossfade/inserted_043_000063_210_14072_210_5632_1_1530687092_5046021_455.wav,2.97,1.6,1.37,4.0
val,410,0,val/410.wav,datasets/audio_package_500/inserted_crossfade/inserted_045_000128_210_13091_210_7925_1_1530609447_8987354_1132.wav,2.5300000000000002,1.18,1.35,4.0
val,411,0,val/411.wav,datasets/audio_package_500/inserted_crossfade/inserted_045_000128_210_13091_210_7925_1_1530609447_8987354_1132.wav,2.5,1.31,1.19,4.0
val,412,0,val/412.wav,datasets/audio_package_500/inserted_crossfade/inserted_045_000128_210_13091_210_7925_1_1530609447_8987354_1132.wav,2.67,1.47,1.2,4.0
val,413,0,val/413.wav,datasets/audio_package_500/inserted_crossfade/inserted_046_000398_210_21113_210_9261_1_1531961936_3344881_390.wav,2.52,1.7,0.82,4.0
val,414,0,val/414.wav,datasets/audio_package_500/inserted_crossfade/inserted_048_000022_210_10987_210_4163_1_1529760555_4123902_95.wav,2.53,1.15,1.38,4.0
val,415,0,val/415.wav,datasets/audio_package_500/inserted_crossfade/inserted_049_000326_210_10987_210_4163_1_1529760555_4123902_367.wav,2.3899999999999997,1.39,1.0,4.0
val,416,0,val/416.wav,datasets/audio_package_500/inserted_crossfade/inserted_050_000383_210_2045_210_2087_1_1525522532_2531781_134.wav,2.27,1.5,0.77,4.0
val,417,0,val/417.wav,datasets/audio_package_500/inserted_crossfade/inserted_050_000383_210_2045_210_2087_1_1525522532_2531781_134.wav,0.9299999999999999,0.62,0.31,4.0
val,418,0,val/418.wav,datasets/audio_package_500/inserted_crossfade/inserted_052_000353_210_14597_210_9261_1_1530668986_7263853_392.wav,2.75,1.39,1.36,4.0
val,419,0,val/419.wav,datasets/audio_package_500/inserted_crossfade/inserted_052_000353_210_14597_210_9261_1_1530668986_7263853_392.wav,2.3200000000000003,1.24,1.08,4.0
val,420,0,val/420.wav,datasets/audio_package_500/inserted_crossfade/inserted_052_000353_210_14597_210_9261_1_1530668986_7263853_392.wav,2.36,1.17,1.19,4.0
val,421,0,val/421.wav,datasets/audio_package_500/inserted_crossfade/inserted_052_000353_210_14597_210_9261_1_1530668986_7263853_392.wav,2.35,1.24,1.11,4.0
val,422,0,val/422.wav,datasets/audio_package_500/inserted_crossfade/inserted_052_000353_210_14597_210_9261_1_1530668986_7263853_392.wav,2.5700000000000003,1.29,1.28,4.0
val,423,0,val/423.wav,datasets/audio_package_500/inserted_crossfade/inserted_052_000353_210_14597_210_9261_1_1530668986_7263853_392.wav,2.33,1.19,1.14,4.0
val,424,0,val/424.wav,datasets/audio_package_500/inserted_crossfade/inserted_053_000307_210_13118_210_7925_1_1530755612_7608297_803.wav,2.45,1.22,1.23,4.0
val,425,0,val/425.wav,datasets/audio_package_500/inserted_crossfade/inserted_054_000296_210_10987_210_4163_1_1529760555_4123902_337.wav,2.09,1.07,1.02,4.0
val,426,0,val/426.wav,datasets/audio_package_500/inserted_crossfade/inserted_055_000265_210_15101_210_7927_1_1530786415_5033274_321.wav,1.6,0.58,1.02,4.0
val,427,0,val/427.wav,datasets/audio_package_500/inserted_crossfade/inserted_056_000163_210_10987_210_4163_1_1529760555_4123902_315.wav,1.73,0.87,0.86,4.0
val,428,0,val/428.wav,datasets/audio_package_500/inserted_crossfade/inserted_058_000108_210_11305_210_1794_1_1529750428_7178148_94.wav,2.54,1.56,0.98,4.0
val,429,0,val/429.wav,datasets/audio_package_500/inserted_crossfade/inserted_059_000392_210_20617_210_1925_1_1531984111_719610_103.wav,1.88,0.64,1.24,4.0
val,430,0,val/430.wav,datasets/audio_package_500/inserted_crossfade/inserted_060_000124_d97fjxqasgtljnxe.wav,2.55,1.25,1.3,4.0
val,431,0,val/431.wav,datasets/audio_package_500/inserted_crossfade/inserted_060_000124_d97fjxqasgtljnxe.wav,2.44,1.3,1.14,4.0
val,432,0,val/432.wav,datasets/audio_package_500/inserted_crossfade/inserted_061_000415_210_2746_210_1988_1_1525872816_3795627_273.wav,2.11,0.73,1.38,4.0
val,433,0,val/433.wav,datasets/audio_package_500/inserted_crossfade/inserted_061_000415_210_2746_210_1988_1_1525872816_3795627_273.wav,2.78,1.38,1.4,4.0
val,434,0,val/434.wav,datasets/audio_package_500/inserted_crossfade/inserted_062_000198_210_10987_210_4163_1_1529760555_4123902_240.wav,1.44,0.48,0.96,4.0
val,435,0,val/435.wav,datasets/audio_package_500/inserted_crossfade/inserted_062_000198_210_10987_210_4163_1_1529760555_4123902_240.wav,2.2,1.16,1.04,4.0
val,436,0,val/436.wav,datasets/audio_package_500/inserted_crossfade/inserted_064_000347_210_19952_210_2161_1_1531875469_3851750_28.wav,2.6,1.54,1.06,4.0
val,437,0,val/437.wav,datasets/audio_package_500/inserted_crossfade/inserted_064_000347_210_19952_210_2161_1_1531875469_3851750_28.wav,2.07,0.83,1.24,4.0
val,438,0,val/438.wav,datasets/audio_package_500/inserted_crossfade/inserted_065_000155_210_10987_210_4163_1_1529760555_4123902_211.wav,2.16,1.04,1.12,4.0
val,439,0,val/439.wav,datasets/audio_package_500/inserted_crossfade/inserted_065_000155_210_10987_210_4163_1_1529760555_4123902_211.wav,2.83,1.21,1.62,4.0
val,440,0,val/440.wav,datasets/audio_package_500/inserted_crossfade/inserted_066_000229_210_14953_210_2151_1_1530701710_5616165_490.wav,2.2199999999999998,1.02,1.2,4.0
val,441,0,val/441.wav,datasets/audio_package_500/inserted_crossfade/inserted_066_000229_210_14953_210_2151_1_1530701710_5616165_490.wav,2.42,1.25,1.17,4.0
val,442,0,val/442.wav,datasets/audio_package_500/inserted_crossfade/inserted_067_000363_210_14056_210_4163_1_1530604483_7572827_342.wav,2.06,0.64,1.42,4.0
val,443,0,val/443.wav,datasets/audio_package_500/inserted_crossfade/inserted_067_000363_210_14056_210_4163_1_1530604483_7572827_342.wav,1.9100000000000001,0.92,0.99,4.0
val,444,0,val/444.wav,datasets/audio_package_500/inserted_crossfade/inserted_067_000363_210_14056_210_4163_1_1530604483_7572827_342.wav,2.06,0.91,1.15,4.0
val,445,0,val/445.wav,datasets/audio_package_500/inserted_crossfade/inserted_068_000037_210_11243_210_6400_1_1529733547_7157180_283.wav,2.08,0.85,1.23,4.0
val,446,0,val/446.wav,datasets/audio_package_500/inserted_crossfade/inserted_068_000037_210_11243_210_6400_1_1529733547_7157180_283.wav,2.31,1.45,0.86,4.0
val,447,0,val/447.wav,datasets/audio_package_500/inserted_crossfade/inserted_069_000004_210_10987_210_4163_1_1529760555_4123902_105.wav,1.98,0.51,1.47,4.0
val,448,0,val/448.wav,datasets/audio_package_500/inserted_crossfade/inserted_069_000004_210_10987_210_4163_1_1529760555_4123902_105.wav,1.5599999999999998,1.39,0.17,4.0
val,449,0,val/449.wav,datasets/audio_package_500/inserted_crossfade/inserted_070_000352_210_14597_210_9261_1_1530668986_7263853_311.wav,2.96,1.57,1.39,4.0
val,450,0,val/450.wav,datasets/audio_package_500/inserted_crossfade/inserted_070_000352_210_14597_210_9261_1_1530668986_7263853_311.wav,1.98,1.53,0.45,4.0
val,451,0,val/451.wav,datasets/audio_package_500/inserted_crossfade/inserted_071_000328_210_13757_210_3528_1_1530440682_4107239_301.wav,2.19,1.23,0.96,4.0
val,452,0,val/452.wav,datasets/audio_package_500/inserted_crossfade/inserted_071_000328_210_13757_210_3528_1_1530440682_4107239_301.wav,2.4,1.45,0.95,4.0
val,453,0,val/453.wav,datasets/audio_package_500/inserted_crossfade/inserted_072_000293_210_10987_210_4163_1_1529760555_4123902_335.wav,2.4,1.18,1.22,4.0
val,454,0,val/454.wav,datasets/audio_package_500/inserted_crossfade/inserted_072_000293_210_10987_210_4163_1_1529760555_4123902_335.wav,1.8599999999999999,1.29,0.57,4.0
val,455,0,val/455.wav,datasets/audio_package_500/inserted_crossfade/inserted_073_000053_210_10987_210_4163_1_1529760555_4123902_136.wav,2.27,1.54,0.73,4.0
val,456,0,val/456.wav,datasets/audio_package_500/inserted_crossfade/inserted_073_000053_210_10987_210_4163_1_1529760555_4123902_136.wav,2.1500000000000004,0.78,1.37,4.0
val,457,0,val/457.wav,datasets/audio_package_500/inserted_crossfade/inserted_074_000350_210_25767_210_2161_1_1532307483_3867748_152.wav,2.4800000000000004,1.12,1.36,4.0
val,458,0,val/458.wav,datasets/audio_package_500/inserted_crossfade/inserted_075_000277_210_13118_210_7925_1_1530755612_7608297_1127.wav,1.65,1.02,0.63,4.0
val,459,0,val/459.wav,datasets/audio_package_500/inserted_crossfade/inserted_076_000112_210_14854_210_9261_1_1530751862_7649582_303.wav,2.02,0.55,1.47,4.0
val,460,0,val/460.wav,datasets/audio_package_500/inserted_crossfade/inserted_076_000112_210_14854_210_9261_1_1530751862_7649582_303.wav,2.7199999999999998,1.39,1.33,4.0
val,461,0,val/461.wav,datasets/audio_package_500/inserted_crossfade/inserted_077_000256_210_15045_210_2087_1_1530793792_3277311_270.wav,2.44,1.71,0.73,4.0
val,462,0,val/462.wav,datasets/audio_package_500/inserted_crossfade/inserted_079_000356_210_2009_210_2071_1_1525481134_4588937_151.wav,1.05,0.28,0.77,4.0
val,463,0,val/463.wav,datasets/audio_package_500/inserted_crossfade/inserted_079_000356_210_2009_210_2071_1_1525481134_4588937_151.wav,2.29,0.95,1.34,4.0
val,464,0,val/464.wav,datasets/audio_package_500/inserted_crossfade/inserted_080_000177_210_12868_210_6753_1_1530701932_530275_21.wav,2.5700000000000003,1.57,1.0,4.0
val,465,0,val/465.wav,datasets/audio_package_500/inserted_crossfade/inserted_080_000177_210_12868_210_6753_1_1530701932_530275_21.wav,2.48,1.38,1.1,4.0
val,466,0,val/466.wav,datasets/audio_package_500/inserted_crossfade/inserted_081_000382_210_10987_210_4163_1_1529760555_4123902_405.wav,1.96,1.4,0.56,4.0
val,467,0,val/467.wav,datasets/audio_package_500/inserted_crossfade/inserted_082_000128_210_14246_210_3528_1_1530527169_3968407_381.wav,1.9700000000000002,1.33,0.64,4.0
val,468,0,val/468.wav,datasets/audio_package_500/inserted_crossfade/inserted_083_000186_210_12868_210_6753_1_1530702479_3610564_203.wav,2.2,0.87,1.33,4.0
val,469,0,val/469.wav,datasets/audio_package_500/inserted_crossfade/inserted_084_000147_210_10987_210_4163_1_1529760555_4123902_204.wav,2.19,0.82,1.37,4.0
val,470,0,val/470.wav,datasets/audio_package_500/inserted_crossfade/inserted_084_000147_210_10987_210_4163_1_1529760555_4123902_204.wav,2.38,0.89,1.49,4.0
val,471,0,val/471.wav,datasets/audio_package_500/inserted_crossfade/inserted_084_000147_210_10987_210_4163_1_1529760555_4123902_204.wav,2.45,1.18,1.27,4.0
val,472,0,val/472.wav,datasets/audio_package_500/inserted_crossfade/inserted_085_000386_210_2045_210_2087_1_1525522532_2531781_150.wav,2.1,0.63,1.47,4.0
val,473,0,val/473.wav,datasets/audio_package_500/inserted_crossfade/inserted_085_000386_210_2045_210_2087_1_1525522532_2531781_150.wav,2.49,1.43,1.06,4.0
val,474,0,val/474.wav,datasets/audio_package_500/inserted_crossfade/inserted_086_000216_210_10987_210_4163_1_1529760555_4123902_255.wav,2.8499999999999996,1.38,1.47,4.0
val,475,0,val/475.wav,datasets/audio_package_500/inserted_crossfade/inserted_086_000216_210_10987_210_4163_1_1529760555_4123902_255.wav,2.52,1.35,1.17,4.0
val,476,0,val/476.wav,datasets/audio_package_500/inserted_crossfade/inserted_087_000282_210_15517_210_6753_1_1530954008_3487336_330.wav,1.63,0.92,0.71,4.0
val,477,0,val/477.wav,datasets/audio_package_500/inserted_crossfade/inserted_088_000155_210_13091_210_7925_1_1530609447_8987354_995.wav,2.34,1.03,1.31,4.0
val,478,0,val/478.wav,datasets/audio_package_500/inserted_crossfade/inserted_088_000155_210_13091_210_7925_1_1530609447_8987354_995.wav,2.41,1.15,1.26,4.0
val,479,0,val/479.wav,datasets/audio_package_500/inserted_crossfade/inserted_088_000155_210_13091_210_7925_1_1530609447_8987354_995.wav,2.62,1.51,1.11,4.0
val,480,0,val/480.wav,datasets/audio_package_500/inserted_crossfade/inserted_089_000270_lsvwhfo8ujv0oq3p.wav,2.7199999999999998,0.96,1.76,4.0
val,481,0,val/481.wav,datasets/audio_package_500/inserted_crossfade/inserted_089_000270_lsvwhfo8ujv0oq3p.wav,2.7199999999999998,0.97,1.75,4.0
val,482,0,val/482.wav,datasets/audio_package_500/inserted_crossfade/inserted_090_000348_210_14056_210_4163_1_1530604483_7572827_214.wav,1.3599999999999999,0.49,0.87,4.0
val,483,0,val/483.wav,datasets/audio_package_500/inserted_crossfade/inserted_091_000286_210_10987_210_4163_1_1529760555_4123902_470.wav,1.6800000000000002,0.61,1.07,4.0
val,484,0,val/484.wav,datasets/audio_package_500/inserted_crossfade/inserted_091_000286_210_10987_210_4163_1_1529760555_4123902_470.wav,2.11,0.69,1.42,4.0
val,485,0,val/485.wav,datasets/audio_package_500/inserted_crossfade/inserted_091_000286_210_10987_210_4163_1_1529760555_4123902_470.wav,2.26,0.81,1.45,4.0
val,486,0,val/486.wav,datasets/audio_package_500/inserted_crossfade/inserted_091_000286_210_10987_210_4163_1_1529760555_4123902_470.wav,2.21,1.12,1.09,4.0
val,487,0,val/487.wav,datasets/audio_package_500/inserted_crossfade/inserted_091_000286_210_10987_210_4163_1_1529760555_4123902_470.wav,2.21,1.13,1.08,4.0
val,488,0,val/488.wav,datasets/audio_package_500/inserted_crossfade/inserted_094_000072_210_11305_210_1794_1_1529750428_7178148_312.wav,2.6500000000000004,1.56,1.09,4.0
val,489,0,val/489.wav,datasets/audio_package_500/inserted_crossfade/inserted_096_000060_210_11243_210_6400_1_1529733547_7157180_729.wav,1.45,0.59,0.86,4.0
val,490,0,val/490.wav,datasets/audio_package_500/inserted_crossfade/inserted_097_000055_210_11243_210_6400_1_1529733547_7157180_689.wav,1.47,0.33,1.14,4.0
val,491,0,val/491.wav,datasets/audio_package_500/inserted_crossfade/inserted_097_000055_210_11243_210_6400_1_1529733547_7157180_689.wav,2.51,1.16,1.35,4.0
val,492,0,val/492.wav,datasets/audio_package_500/inserted_crossfade/inserted_098_000320_ogjhatt9ydtqcgqz.wav,2.66,1.19,1.47,4.0
val,493,0,val/493.wav,datasets/audio_package_500/inserted_crossfade/inserted_099_000403_210_10987_210_4163_1_1529760555_4123902_420.wav,0.95,0.51,0.44,4.0
val,494,0,val/494.wav,datasets/audio_package_500/inserted_crossfade/inserted_100_000140_210_12866_210_6753_1_1530613692_6684967_265.wav,2.08,0.77,1.31,4.0
val,495,0,val/495.wav,datasets/audio_package_500/inserted_crossfade/inserted_102_000111_210_11349_210_6753_1_1529800861_1101207_105.wav,2.51,1.37,1.14,4.0
val,496,0,val/496.wav,datasets/audio_package_500/inserted_crossfade/inserted_102_000111_210_11349_210_6753_1_1529800861_1101207_105.wav,2.3600000000000003,1.12,1.24,4.0
val,497,0,val/497.wav,datasets/audio_package_500/inserted_crossfade/inserted_103_000175_210_10987_210_4163_1_1529760555_4123902_223.wav,2.26,1.4,0.86,4.0
val,498,0,val/498.wav,datasets/audio_package_500/inserted_crossfade/inserted_103_000175_210_10987_210_4163_1_1529760555_4123902_223.wav,2.65,1.17,1.48,4.0
val,499,0,val/499.wav,datasets/audio_package_500/inserted_crossfade/inserted_104_000360_rj3w5njdqzgfgj6h.wav,2.76,1.26,1.5,4.0
val,500,0,val/500.wav,datasets/audio_package_500/inserted_crossfade/inserted_105_000316_210_14410_210_7927_1_1530609728_6207925_545.wav,2.1399999999999997,1.01,1.13,4.0
val,501,0,val/501.wav,datasets/audio_package_500/inserted_crossfade/inserted_105_000316_210_14410_210_7927_1_1530609728_6207925_545.wav,2.4800000000000004,1.37,1.11,4.0
val,502,0,val/502.wav,datasets/audio_package_500/inserted_crossfade/inserted_106_000255_210_10987_210_4163_1_1529760555_4123902_284.wav,1.68,0.73,0.95,4.0
val,503,0,val/503.wav,datasets/audio_package_500/inserted_crossfade/inserted_108_000130_210_14250_210_3528_1_1530613698_3834730_252.wav,3.24,1.38,1.86,4.0
val,504,0,val/504.wav,datasets/audio_package_500/inserted_crossfade/inserted_109_000028_210_11243_210_6400_1_1529733547_7157180_542.wav,2.0100000000000002,1.34,0.67,4.0
val,505,0,val/505.wav,datasets/audio_package_500/inserted_crossfade/inserted_109_000028_210_11243_210_6400_1_1529733547_7157180_542.wav,1.88,0.68,1.2,4.0
val,506,0,val/506.wav,datasets/audio_package_500/inserted_crossfade/inserted_110_000049_210_11243_210_6400_1_1529733547_7157180_542.wav,1.9499999999999997,0.82,1.13,4.0
